ANNEE;CD_STATION;NBPREL;MOYPTOT;MAXPTOT;MINMOLRECH;MAXMOLRECH;MINMOLQ;MAQMOLQ
2008;10548X0002/F;2;0,0035;0,007;21;21;0;1
2008;10577X0125/F;2;0;0;21;114;0;0
2008;10585X0027/F;1;0;0;21;21;0;0
2008;10601X0005/111111;5;0,032;0,14;9;383;0;3
2008;10616X0029/PRADE;2;0,19;0,38;383;383;0;2
2008;10644X0008/P;4;0,465;0,64;382;383;2;6
2008;10644X0070/F;4;0,225;0,32;382;384;2;3
2008;10644X0074/P;4;0,0125;0,03;382;383;0;1
2008;10651X0289/G1TER;4;0;0;379;383;0;0
2008;10703X0006/HY;3;0;0;21;116;0;0
2008;10721X0012/HY;2;0;0;21;21;0;0
2008;10722X0015/HY;2;0;0;21;21;0;0
2008;10731X0014/HY;2;0;0;21;21;0;0
2008;10732X0106/HY;2;0;0;21;21;0;0
2008;10734X0010/HY;1;0;0;21;21;0;0
2008;10734X0011/HY;1;0;0;21;21;0;0
2008;10756X0017/HY;1;0;0;21;21;0;0
2008;10762X0062/HY;2;0,0585;0,117;21;117;0;2
2008;10766X0089/HY;2;0;0;21;117;0;0
2008;10795X0001/S;4;0,1875;0,27;379;383;2;3
2008;10863X0033/HY;1;0;0;21;21;0;0
2008;10894X0013/RESURG;1;0;0;103;103;0;0
2008;10902X0002/S;4;0,315;0,41;379;383;3;5
2008;10903X0026/PENE;4;0,275;0,5;379;383;2;3
2008;10906X0027/LIRIU;4;0;0;379;383;0;0
2008;10915X0171/F;1;0,045;0,045;105;105;3;3
2008;10915X0349/CAVE;4;0,0325;0,05;382;383;0;2
2008;10915X0350/JACQUE;4;0;0;382;383;0;0
2008;10916X0065/F7;1;0;0;101;101;0;0
2008;10961X0030/GRABAS;2;0;0;383;383;0;0
2008;10963X0018/111111;4;0;0;379;383;0;0
2008;10971X0200/MACHER;4;0,1475;0,52;382;383;1;2
2008;10972X0151/F6;4;0;0;382;383;0;0
2008;11042X0120/BRAND;2;0;0;1;19;0;0
2008;11056X0123/FIGA;2;0;0;1;19;0;0
2008;11061X0020/REGINO;1;0;0;1;1;0;0
2008;11061X0034/AJOLA;1;0;0;1;1;0;0
2008;11072X0058/SUER;1;0;0;1;1;0;0
2008;11076X0001/PADULO;1;0;0;1;1;0;0
2008;11111X0054/FONT;1;0;0;1;1;0;0
2008;11128X0104/CHIUNI;1;0;0;1;1;0;0
2008;11152X0042/RENU;1;0;0;1;1;0;0
2008;11156X0009/BRAVON;1;0;0;1;1;0;0
2008;11176X0229/APPIE2;1;0;0;1;1;0;0
2008;11177X0109/GRAVO;1;0;0;1;1;0;0
2008;11188X0128/NOCE;1;0;0;1;1;0;0
2008;11195X0147/FITTEL;2;0;0;1;19;0;0
2008;11221X0134/TRAVO;1;0;0;1;1;0;0
2008;11233X0118/PUGNAC;1;0;0;1;1;0;0
2008;11234X0127/BARA;1;0;0;1;1;0;0
2008;11282X0005/ARAGUI;1;0;0;1;1;0;0
