ANNEE;CD_STATION;NBPREL;MOYPTOT;MAXPTOT;MINMOLRECH;MAXMOLRECH;MINMOLQ;MAQMOLQ
2009;00345X0052/HY;2;0,005;0,01;31;31;0;1
2009;00346X0010/F1;1;0;0;12;12;0;0
2009;00353X0059/F1;1;0;0;62;62;0;0
2009;00354X0097/F1;1;0,06;0,06;31;31;3;3
2009;00356X0045/HY;2;0,08;0,09;42;42;2;3
2009;00364X0044/P1;1;0;0;62;62;0;0
2009;00368X0052/SO1;2;0,56;0,62;32;32;6;7
2009;00368X0053/SO1;2;0,05;0,05;31;31;1;1
2009;00372X0075/P1;1;0,02;0,02;62;62;1;1
2009;00376X0009/F1;1;0,06;0,06;62;62;2;2
2009;00378X0030/SO1;2;0,205;0,25;31;31;2;2
2009;00378X0136/SO1;2;0,105;0,11;31;31;2;2
2009;00381X0083/SO1;1;0,05;0,05;42;42;2;2
2009;00406X0006/PAEP;5;0,006126;0,03;57;268;0;2
2009;00428X0038/HY;6;0;0;163;234;0;0
2009;00436X0069/HY;1;0;0;234;234;0;0
2009;00436X0180/F2;2;0;0;234;234;0;0
2009;00438X0009/HY;1;0;0;234;234;0;0
2009;00443X0017/HY;1;0,122;0,122;234;234;2;2
2009;00453X0080/HY;2;0,015;0,02;31;31;1;1
2009;00456X0025/HY;2;0,025;0,04;33;33;1;2
2009;00457X0036/HY;2;0,01;0,02;33;33;0;1
2009;00464X0050/HY;2;0,055;0,06;33;33;2;2
2009;00464X0113/HY;2;0,06;0,06;42;42;2;2
2009;00468X0028/HY;2;0,04;0,04;31;31;2;2
2009;00471X0075/P.ART;1;0,02;0,02;44;44;1;1
2009;00473X0044/F;1;0,01;0,01;31;31;1;1
2009;00474X0078/F;1;0;0;13;13;0;0
2009;00477X0091/PIEZO;2;0,02;0,03;31;50;1;2
2009;00478X0099/F01;1;0;0;31;31;0;0
2009;00482X0083/F;1;0,01;0,01;31;31;1;1
2009;00485X0056/HY;2;0,085;0,09;42;42;2;3
2009;00486X0080/F;1;0,72;0,72;31;31;5;5
2009;00488X0027/HY;3;0,023333333;0,05;32;32;0;2
2009;00488X0042/F;1;0,1;0,1;31;31;2;2
2009;00494X0155/HY;2;0,08;0,08;42;42;2;2
2009;00495X0066/F;4;0,085;0,13;31;43;2;3
2009;00496X0033/HY;2;0,135;0,22;42;42;2;2
2009;00501X0038/HY;2;0,105;0,12;42;42;2;2
2009;00512X0204/P;2;0;0;228;231;0;0
2009;00515X0118/HY;2;0,015;0,03;228;231;0;1
2009;00517X0030/SCE;4;0,575;0,74;228;231;2;3
2009;00518X0001/S1AEP;2;0;0;228;231;0;0
2009;00518X0011/SO;4;0,2475;0,79;228;231;1;5
2009;00535X0003/PAEP;4;0,005075;0,02;56;268;0;1
2009;00567X0040/HY;3;0,09;0,128;234;236;2;4
2009;00568X0045/P;11;0,036363636;0,135;234;236;0;3
2009;00574X0138/F;3;0,064;0,073;164;234;2;2
2009;00575X0137/HY;12;0,0995;0,151;233;236;1;3
2009;00578X0007/HY;9;0,161666667;0,525;234;236;1;4
2009;00581X0004/F;4;0;0;199;234;0;0
2009;00583X0003/F;3;0,030666667;0,069;163;234;0;2
2009;00595X0009/HY;1;0,063;0,063;234;234;2;2
2009;00596X0030/F;3;0;0;163;234;0;0
2009;00601X0040/111111;3;0,094;0,125;164;234;2;2
2009;00602X0017/P;3;0,033333333;0,069;163;234;0;2
2009;00606X0081/S;2;0,0275;0,03;234;234;1;2
2009;00607X0228/F;3;0,049333333;0,061;164;234;2;2
2009;00608X0060/HY;4;0,28325;0,334;234;236;2;3
2009;00616X0022/HY;2;0,155;0,16;33;33;2;3
2009;00617X0017/HY;2;0,11;0,12;33;33;2;3
2009;00624X0048/HY;2;0,045;0,05;42;42;2;2
2009;00625X0031/HY;2;0,005;0,01;31;31;0;1
2009;00627X0005/PC;1;0;0;13;13;0;0
2009;00633X0103/F;1;0;0;31;31;0;0
2009;00633X0104/F;1;0,33;0,33;31;31;7;7
2009;00633X0130/F01;1;0,32;0,32;32;32;6;6
2009;00634X0098/HY;2;0,025;0,03;42;42;1;1
2009;00635X0092/PZ2001;2;0,03;0,04;31;50;1;1
2009;00641X0089/F;1;0;0;13;13;0;0
2009;00642X0086/F01;1;0;0;31;31;0;0
2009;00644X0016/F;1;0,01;0,01;32;32;1;1
2009;00647X0236/PZ1;2;0,105;0,14;31;50;2;2
2009;00648X0142/F01;1;0,02;0,02;31;31;1;1
2009;00652X0053/F;1;0;0;12;12;0;0
2009;00653X0002/F;4;0;0;228;231;0;0
2009;00656X0029/F;1;0;0;231;231;0;0
2009;00663X0121/F2;1;0;0;234;234;0;0
2009;00671X0049/P-C;4;0,48;0,68;228;231;2;3
2009;00673X0096/S.GOIN;4;0,435;0,55;228;231;2;4
2009;00675X0141/F.AEP;4;0,5075;0,86;228;231;2;4
2009;00678X0003/PAEP;1;0;0;231;231;0;0
2009;00681X0032/SAEP2;5;0,252;0,46;56;231;1;3
2009;00682X0027/SAEP;8;0,09761375;0,13091;56;270;2;3
2009;00683X0023/SAEP1;6;0,006666667;0,04;263;270;0;1
2009;00684X0011/SAEP;1;0;0;268;268;0;0
2009;00687X0003/SAEP;6;0,255083333;0,3103;263;270;1;3
2009;00692X0044/AEP;2;0,00015;0,0003;268;268;0;1
2009;00696X0046/SAEP;2;0,00037;0,00042;268;268;2;2
2009;00697X0051/SAEP;5;0,20243;0,27;263;270;2;4
2009;00698X0004/P4AEP;3;0,006666667;0,02;55;268;0;1
2009;00698X0027/SAEP;3;0,043333333;0,11;55;268;0;2
2009;00724X0018/F1;3;0,028666667;0,036;95;234;1;1
2009;00726X0004/FE1;3;0;0;95;234;0;0
2009;00728X0030/C1;3;0,08;0,098;95;234;1;2
2009;00728X0042/F1;3;0;0;94;234;0;0
2009;00732X0007/C1;2;0;0;234;234;0;0
2009;00732X0014/F10;4;0,59675;1,207;233;236;3;10
2009;00746X0062/HY;5;0,1184;0,199;164;236;2;3
2009;00753X0050/F;3;0,117333333;0,146;164;234;2;3
2009;00756X0040/F;14;0,047;0,067;164;236;1;2
2009;00756X0151/F1;4;0,00725;0,029;234;236;0;1
2009;00765X0025/HY;2;0,0895;0,106;234;234;2;2
2009;00767X0021/F;12;0,155583333;0,282;164;236;2;5
2009;00777X0024/F;3;0,195666667;0,231;234;236;2;2
2009;00782X0138/HY;2;0,0535;0,056;234;234;1;1
2009;00783X0009/HY;2;0,0045;0,009;234;234;0;1
2009;00784X0017/F.1978;4;0,1345;0,161;234;236;2;2
2009;00785X0001/F;4;0,22675;0,246;234;236;2;2
2009;00792X0042/P;4;0,28;0,42;228;231;2;4
2009;00806X0004/P;3;0,013333333;0,04;86;231;0;1
2009;00811X0013/MY;2;0,03;0,04;31;31;1;1
2009;00813X0050/P;2;0,205;0,23;227;228;2;3
2009;00814X0065/P;2;0,175;0,19;231;231;2;3
2009;00816X0062/F;2;0;0;228;231;0;0
2009;00818X0054/HY;2;0,01;0,02;228;231;0;1
2009;00825X0015/F;1;0,01;0,01;231;231;1;1
2009;00825X0128/111111;3;0,01;0,03;86;231;0;1
2009;00832X0085/HY;2;0,28;0,45;228;231;2;7
2009;00843X0060/F.AEP;2;0;0;228;231;0;0
2009;00845X0005/F;4;0,12;0,21;228;231;1;3
2009;00845X0018/HY;4;1,185;1,38;228;231;3;4
2009;00853X0024/SAEP;5;0,338;0,54;56;231;2;3
2009;00861X0001/PAEP;3;0,03;0,07;55;231;0;2
2009;00861X0032/PAEP;1;0;0;231;231;0;0
2009;00864X0032/SAEP;5;0,06;0,11;263;270;0;2
2009;00868X0013/SAEP;3;0,05;0,12;56;231;0;2
2009;00871X0021/SAEP;6;0,013426667;0,08;263;270;0;1
2009;00873X0018/SAEP;6;0,016666667;0,03;56;270;0;2
2009;00876X0011/S1;5;0,592072;0,73;263;270;2;3
2009;00878X0012/SO;6;0,0618;0,0903;263;270;1;3
2009;00878X0019/SAEP;6;0,091733333;0,11;263;270;2;3
2009;00883X0044/SAEP3;4;0;0;56;268;0;0
2009;00883X0046/SAEP2;2;0;0;268;268;0;0
2009;00887X1007/SAEP1;6;0,003333333;0,0186;263;270;0;1
2009;00888X0052/HY;5;0,304048;0,4;263;270;3;4
2009;00938X0025/FD1;1;0;0;234;234;0;0
2009;00945X0013/P1;4;0,10075;0,133;234;236;1;2
2009;00946X0035/F3;1;0;0;234;234;0;0
2009;00955X0007/C1;4;0,04025;0,072;234;236;0;2
2009;00955X0050/F1;2;0;0;95;234;0;0
2009;00978X0011/C1;2;0,0545;0,058;234;234;1;1
2009;00983X0193/F;2;0;0;145;234;0;0
2009;00986X0085/S;2;0,028;0,03;234;234;1;1
2009;00991X0128/F2;2;0;0;163;234;0;0
2009;00994B0114/F;2;0,0235;0,027;234;234;1;1
2009;00996X0002/PC;13;0,009;0,072;145;236;0;2
2009;01001B0153/HY;4;0,0455;0,068;234;236;1;2
2009;01005K0047/F1;6;0,282333333;0,478;164;236;5;9
2009;01007X0115/F;1;0,035;0,035;234;234;1;1
2009;01022X0045/HY;2;0;0;234;234;0;0
2009;01025X0047/F;2;0,015;0,03;87;234;0;2
2009;01035X0030/F;1;0,03;0,03;231;231;1;1
2009;01044X0155/P;4;0,1725;0,38;228;231;1;3
2009;01053X0004/P;1;0,08;0,08;231;231;3;3
2009;01056X0108/HY;2;0,14;0,15;228;231;1;2
2009;01076X1005/SAEP;4;0,105;0,22;228;231;0;4
2009;01078X0001/PAEP;5;0,3;0,49;58;231;2;9
2009;01082X0014/PAEP;2;0,15;0,17;228;231;1;1
2009;01084X0018/F;2;0,155;0,19;228;231;3;3
2009;01092X0009/PAEP;2;0,205;0,34;228;231;1;1
2009;01092X0017/SAEP;5;0,328;0,55;56;231;1;2
2009;01093X0005/PAEP;2;0,015;0,03;55;231;0;1
2009;01103X0032/SAEP;6;0,238416667;0,29;263;270;2;3
2009;01103X0065/FE2;2;0,035;0,07;55;231;0;1
2009;01105X0109/P2;2;0;0;228;231;0;0
2009;01112X0010/P1;4;0,0505;0,062;268;377;1;3
2009;01113X0008/HY;6;0,208216667;0,2703;268;377;2;9
2009;01114X0044/HY;7;0,068188571;0,167;263;377;0;13
2009;01115X0110/F;8;0,23976375;0,3227;3;377;2;12
2009;01116X0086/HY;7;0,304865714;0,4;263;377;2;10
2009;01116X0098/HY;6;0;0;263;270;0;0
2009;01117X0120/SCE;6;0,07;0,19;263;270;0;2
2009;01121X0011/HY;6;0,321666667;0,42;263;270;4;5
2009;01123X0013/HY;7;0,069314286;0,104;263;377;1;12
2009;01124X0026/HY;7;0,454011429;2,34;263;377;0;13
2009;01131X0008/F;5;0,005786;0,02871;263;270;0;2
2009;01131X0045/HY;6;0,000118333;0,00038;263;270;0;1
2009;01131X0046/HY;5;0,024042;0,04;263;270;1;1
2009;01141X0015/F;2;0;0;268;376;0;0
2009;01143X0019/P1;4;0,00537;0,021;268;376;0;4
2009;01143X0039/HY;2;0,18513;0,23;268;268;2;3
2009;01143X0046/HY;6;0,281926667;0,5;263;270;2;3
2009;01144X0004/S;2;0,12899;0,17772;268;268;3;4
2009;01144X0015/HY;6;1,038401667;1,53;263;270;2;5
2009;01144X0019/HY;6;0,14395;0,3005;263;270;1;6
2009;01145X0021/F;3;0,02;0,06;268;268;0;1
2009;01146X0011/P1;6;0,00352;0,02;263;270;0;3
2009;01168X0005/F1;5;0,1506;0,236;57;236;1;3
2009;01168X0034/F1;2;0;0;234;234;0;0
2009;01172X0010/F;5;0,1202;0,19;95;236;1;3
2009;01172X0066/F2;2;0,121;0,152;95;234;2;2
2009;01176X0004/P;6;0,23;0,307;54;236;3;3
2009;01178X0009/FD1;4;0,1575;0,18;95;236;1;1
2009;01183X0075/F1;8;0,358125;0,556;92;236;4;4
2009;01184X0027/C1;1;0,07;0,07;95;95;1;1
2009;01184X0051/F2;5;0,2616;0,309;54;236;3;3
2009;01185X0010/C1;2;0,0255;0,027;234;234;1;2
2009;01188X0018/F2;2;0;0;234;234;0;0
2009;01191X0239/F;2;0;0;234;234;0;0
2009;01193X0187/F2;4;0,0335;0,079;234;236;0;1
2009;01194X0157/F2;7;0,156714286;0,41;92;236;1;4
2009;01196X0042/C4;2;0,1155;0,119;234;234;2;2
2009;01204X0045/FE1;1;0,11;0,11;234;234;2;2
2009;01205X0109/F6;7;0,071142857;0,124;41;236;0;3
2009;01205X0135/C1;4;0,25875;0,272;234;236;5;6
2009;01206X0146/FB1;1;0;0;234;234;0;0
2009;01213X0250/FP1;1;0;0;234;234;0;0
2009;01215X0040/C1;7;0,141;0,16;54;236;1;2
2009;01215X0103/C1;4;0,02325;0,093;38;234;0;2
2009;01224X0003/S;12;0,0517375;0,13285;234;236;1;3
2009;01228X0001/S;1;0;0;234;234;0;0
2009;01233X0010/S;2;0,0225;0,045;234;234;0;2
2009;01241X0314/F;2;0;0;145;234;0;0
2009;01242X0521/F1.AEP;2;0,041;0,042;233;234;1;1
2009;01251X0045/F;2;0,0105;0,021;234;234;0;1
2009;01253X0082/F;2;0,115;0,12;234;234;1;1
2009;01254X0070/F;4;0,1225;0,19;234;236;2;3
2009;01254X0257/P;4;0,2225;0,272;234;236;3;5
2009;01258X0072/F;3;0,387;0,439;234;236;5;7
2009;01262X0009/P;2;0;0;234;234;0;0
2009;01263X0055/P;2;0,023;0,026;234;234;1;1
2009;01273X0031/HY;4;0,4325;0,45;228;231;2;3
2009;01275X0016/P;2;0,098;0,196;234;236;0;2
2009;01277X0181/F;2;0,1185;0,215;233;234;1;3
2009;01282X0165/F;3;0,013333333;0,02;87;231;0;1
2009;01288X0039/HY;2;0,075;0,08;229;231;1;1
2009;01293X0021/F;1;0;0;231;231;0;0
2009;01294X0052/HY;2;0;0;228;231;0;0
2009;01296X0033/HY;4;0,15525;0,169;234;236;2;2
2009;01296X0064/P;4;0,2235;0,39;234;236;2;3
2009;01306X0044/HY;4;0,46375;1,318;234;236;3;4
2009;01306X0070/HY;1;0,28;0,28;234;234;3;3
2009;01307X0117/SCE;4;0,006;0,024;234;236;0;1
2009;01308X0089/P;2;0,037;0,04;234;234;1;1
2009;01312X0084/F1AEP;1;0,15;0,15;231;231;3;3
2009;01318X0002/SAEP;2;0,3;0,41;228;231;3;5
2009;01318X0042/SAEP;2;0,215;0,23;228;231;3;6
2009;01321X0011/FAEP;5;0,224;0,29;58;231;2;5
2009;01323X0005/FAEP;3;0;0;228;231;0;0
2009;01326X0041/FAEP;4;0,9675;1,84;227;228;2;9
2009;01327X0055/PAEP86;4;0,62;0,97;228;231;5;11
2009;01332X1010/F;2;0,035;0,06;228;231;1;1
2009;01334X0010/SAEP;4;0,015;0,03;228;231;0;1
2009;01335X0001/FAEP;2;0,02;0,04;228;231;0;1
2009;01344X1002/HY;5;0,1124;0,19;228;377;1;14
2009;01354X0069/HY;6;0,100123333;0,19034;263;270;1;3
2009;01354X0153/F1;3;0,03539;0,04;268;268;1;2
2009;01355X0261/F;3;0,075666667;0,12;228;377;2;8
2009;01356X0099/HY;2;0,185;0,29;228;231;2;3
2009;01358X0045/PC9;6;0,002106667;0,012;264;270;0;2
2009;01358X0201/F;8;0,056735;0,1714;263;377;0;12
2009;01363X0007/HY;6;0,028485;0,07;263;270;1;3
2009;01372X0064/HY;3;0,270533333;0,81;263;268;0;1
2009;01372X0196/EX;2;0,0001;0,0002;268;268;0;1
2009;01374X0017/HY;6;0,000596667;0,00228;263;270;0;3
2009;01377X0063/HY;6;0,836785;4,86;263;270;0;3
2009;01385X0059/PC;3;0,028823333;0,086;268;376;1;12
2009;01392X0054/F;3;0,01;0,03;268;376;0;3
2009;01392X0089/HY;3;0,0001;0,0003;268;268;0;1
2009;01396X0142/F2;2;0,025;0,03;268;268;1;1
2009;01398X0030/27;2;0,01019;0,02;268;268;1;1
2009;01406X0012/405;3;0,001;0,003;268;376;0;2
2009;01424X0021/HYD;3;0,070333333;0,16;95;234;1;1
2009;01436X0017/C1;2;0;0;234;234;0;0
2009;01456X0022/F;2;0;0;234;234;0;0
2009;01462X0132/C1;4;0,19375;0,221;234;236;3;3
2009;01465X0087/PS3;4;0,14975;0,282;234;236;2;3
2009;01468X0046/FE3-94;3;0;0;95;234;0;0
2009;01474X0052/P1;4;0,1685;0,191;234;236;2;2
2009;01477X0018/C1;2;0,038;0,039;234;234;1;1
2009;01482X0001/F;2;0,01;0,02;146;234;0;2
2009;01483X0040/PC;11;0,069363636;0,277;146;234;1;4
2009;01485X0010/C1;1;0,022;0,022;234;234;1;1
2009;01493X0016/F2;4;0,0735;0,088;234;236;2;3
2009;01497X0014/SO;3;0,017;0,026;234;236;0;1
2009;01501X0072/F2-94;2;0;0;145;234;0;0
2009;01502X0003/F;10;0,1227;0,245;145;236;0;4
2009;01504X0085/S;4;0,955;1,028;234;236;3;4
2009;01505X0005/F;1;0,031;0,031;234;234;1;1
2009;01506X0043/F1;4;0;0;145;236;0;0
2009;01508X0002/F;4;0,17625;0,189;234;236;3;3
2009;01511X0036/F;4;0,02;0,08;234;236;0;1
2009;01511X0187/F;1;0,317;0,317;234;234;4;4
2009;01511X0192/F;3;0;0;145;234;0;0
2009;01513X0029/F3;2;0,277;0,277;234;236;4;4
2009;01515X0003/HY3;1;0,039;0,039;234;234;1;1
2009;01516X0115/F2;1;0,014;0,014;234;234;1;1
2009;01517X0025/P1;4;0,1275;0,167;234;236;2;3
2009;01517X0088/F5;4;0,27075;0,313;234;236;5;7
2009;01518X0153/HY3;1;0,127;0,127;234;234;2;2
2009;01522X0053/HY;3;0,099666667;0,109;234;236;2;2
2009;01525X0007/A6;4;0,1505;0,197;73;236;2;5
2009;01526X0063/F;4;0,28075;0,307;76;236;3;4
2009;01528X0112/P3;5;0,038;0,11;75;231;0;4
2009;01531X0092/P;3;0;0;234;236;0;0
2009;01531X0096/P5;5;0,012;0,04;75;231;0;2
2009;01532X0113/F1;1;0;0;234;234;0;0
2009;01536X0030/P;4;0,0875;0,15;228;231;1;3
2009;01541X0050/P1;2;0,06;0,12;231;231;0;4
2009;01544X1029/P2;2;0,055;0,07;228;231;1;4
2009;01546X0065/F;2;0;0;228;231;0;0
2009;01555X0067/F;2;0,005;0,01;228;231;0;1
2009;01557X0004/P1;2;0,135;0,138;234;234;2;2
2009;01561X0135/P;4;0,13425;0,143;234;236;2;2
2009;01566X0131/SCE;3;0,234333333;0,433;234;234;2;4
2009;01571X0134/F2;4;0,37825;0,448;234;236;1;2
2009;01573X0013/SAEP;5;0,3324;0,502;58;236;3;5
2009;01573X0061/SAEP;3;0,091666667;0,145;234;236;1;3
2009;01573X0147/P0;5;1,6056;2,786;58;236;7;11
2009;01578X0002/SAEP;5;0,114;0,129;71;236;2;3
2009;01578X0012/SAEP;4;0,12025;0,132;234;236;3;3
2009;01584X0002/FAEP;4;0,405;0,61;228;231;1;5
2009;01591X0002/PAEP;2;0;0;228;231;0;0
2009;01596X0001/PAEP;1;0,066;0,066;234;234;2;2
2009;01602X0007/PAEP1;2;0,08;0,09;228;231;2;2
2009;01604X1015/3;2;0;0;231;268;0;0
2009;01605X0002/FAEP;3;0,19;0,55;57;231;0;3
2009;01612X0002/SCE;5;0,2236;0,34;228;377;2;8
2009;01612X0096/HY;5;0,106;0,17;228;268;1;4
2009;01615X0001/HY;4;0,1775;0,27;228;231;2;4
2009;01621X0011/HY;7;0,005778571;0,02022;263;377;0;5
2009;01625X0078/SCE;6;0,260083333;0,43;263;270;2;3
2009;01626X0010/HY;6;0,00001;0,00006;263;270;0;1
2009;01627X0014/HY;7;0,215714286;0,28;2;270;2;3
2009;01633X0021/HY;7;0,026485714;0,075;263;376;0;6
2009;01636X0036/F;6;0,000183333;0,0011;263;270;0;1
2009;01638X0033/F1;2;0,000015;0,00003;268;268;0;1
2009;01641X0080/P1;2;0,069;0,096;376;376;9;15
2009;01652X0127/F3;2;0,00239;0,00478;268;375;0;1
2009;01658X0038/F;1;0;0;268;268;0;0
2009;01664X0007/F5;1;0;0;268;268;0;0
2009;01671X0013/HY;3;0,000156667;0,00047;268;268;0;1
2009;01675X0002/F;1;0;0;268;268;0;0
2009;01677X0023/HY;2;0;0;268;268;0;0
2009;01687X0012/SUP;2;0;0;268;268;0;0
2009;01687X0022/F1;2;0;0;268;268;0;0
2009;01695X0009/F1;2;0;0;268;268;0;0
2009;01707X0007/P1;2;3,07;6,1;272;272;1;4
2009;01716X0028/HY;5;0,04;0,08;272;272;0;2
2009;01727X0024/P2;4;0,20075;0,693;54;234;0;6
2009;01733X0003/C2;2;0,057;0,088;234;234;1;2
2009;01736X0025/NP1;3;0;0;95;234;0;0
2009;01744X0010/F1;4;0,0705;0,09;38;234;1;1
2009;01745X0026/C1;2;0;0;234;234;0;0
2009;01751X0015/F2;2;0;0;234;234;0;0
2009;01753X0009/C1;2;0,0565;0,062;234;234;1;1
2009;01756X0011/F2;4;0,167;0,216;234;236;2;2
2009;01764X0013/C1;3;0,213;0,233;234;236;2;3
2009;01767X0014/C1;3;0,328333333;0,35;234;236;3;3
2009;01773X0017/C3;3;0,028333333;0,044;95;234;1;2
2009;01775X0012/C1;2;0,229;0,255;234;236;3;3
2009;01782X0087/F;2;0;0;234;234;0;0
2009;01784X0003/PC;2;0;0;145;234;0;0
2009;01785X0003/P1;2;0,0655;0,066;234;234;2;2
2009;01798X0006/P;2;0,048;0,053;115;234;1;1
2009;01808X2003/HY;2;0,1125;0,114;234;234;2;2
2009;01812X0006/F;1;0;0;234;234;0;0
2009;01815X0008/F;2;0;0;234;296;0;0
2009;01821X0012/HY;3;0,459;0,511;234;236;2;3
2009;01821X0066/F;3;0,135;0,147;229;236;2;2
2009;01823X0061/HY;3;0,146666667;0,173;234;236;3;5
2009;01824X0031/F3;2;0;0;73;234;0;0
2009;01824X0177/F1;2;0,1115;0,134;234;234;4;5
2009;01824X0184/P9;3;0,070666667;0,139;73;234;1;4
2009;01825X0106/P3;2;0,032;0,064;234;234;0;1
2009;01832B0065/F1;1;0;0;234;234;0;0
2009;01832B0141/F2;2;0;0;234;236;0;0
2009;01832B0415/F3BIS;1;0,36;0,36;234;234;1;1
2009;01832B0483/PZ2;2;0,06;0,086;234;234;1;2
2009;01834B0118/A4;1;0;0;231;231;0;0
2009;01848X0009/P;12;0,491916667;0,662;234;236;1;5
2009;01858X0011/P1;12;0,22475;0,373;234;236;2;4
2009;01864X1012/SCE;2;0,333;0,34;234;234;2;2
2009;01865X0003/F1;4;0,14625;0,254;234;236;0;3
2009;01868X0057/PAEP;4;0,25475;0,28;71;234;2;3
2009;01871X0063/FR;3;0,817333333;0,926;234;236;3;4
2009;01876X0002/SAEP2;4;0,23875;0,266;234;236;2;2
2009;01877X0029/SAEP;4;0,39575;0,544;234;236;4;8
2009;01878X0028/FAEP1;2;0;0;234;234;0;0
2009;01878X0032/PAEP2;5;0,1228;0,17;71;236;3;8
2009;01882X0020/P;2;0,013;0,026;234;234;0;1
2009;01884X0023/FAEP;1;0;0;234;234;0;0
2009;01892X0008/PU;3;1,381666667;3,924;234;236;3;6
2009;01898X0020/PAEP;2;0;0;57;234;0;0
2009;01905X0024/PAEP;2;0,055;0,09;228;231;1;2
2009;01907X0016/FAEP;4;0,00625;0,023;117;236;0;1
2009;01907X0020/FAEP;2;0,032;0,033;234;234;1;1
2009;01907X0048/SERMF1;1;0;0;234;234;0;0
2009;01908X0043/F2;3;0,016;0,03;231;377;0;4
2009;01913X0013/F;4;0,0175;0,04;228;231;0;2
2009;01915X0041/F1;5;0,0844;0,127;234;268;1;3
2009;01916X0013/HY;6;0,124233333;0,201;234;377;1;9
2009;01917X0003/HY;3;0,008666667;0,016;228;377;0;7
2009;01922X0006/F;4;0,0373;0,0502;268;377;1;6
2009;01923X0003/SCE;1;0,02117;0,02117;268;268;3;3
2009;01925X0020/SCE;5;0,026;0,09;263;270;0;2
2009;01927X0005/HY;7;0,211742857;0,34;263;377;1;6
