ANNEE;CD_STATION;NBPREL;MOYPTOT;MAXPTOT;MINMOLRECH;MAXMOLRECH;MINMOLQ;MAQMOLQ
2010;00671X0049/P-C;3;0,226666667;0,24;228;228;2;2
2010;00673X0096/S.GOIN;4;0,14;0,25;228;228;1;3
2010;00675X0141/F.AEP;3;0,43;0,45;228;228;2;4
2010;00678X0003/PAEP;1;0;0;228;228;0;0
2010;00681X0032/SAEP2;4;0,145;0,3;228;228;0;3
2010;00682X0027/SAEP;7;0,103885714;0,19;263;387;1;5
2010;00683X0023/SAEP1;5;0,000064;0,00032;263;263;0;2
2010;00684X0011/SAEP;2;0,11;0,22;263;263;0;2
2010;00687X0003/SAEP;6;0,251666667;0,37;263;263;2;3
2010;00692X0044/AEP;2;0;0;263;263;0;0
2010;00696X0046/SAEP;2;0,00014;0,00028;263;263;0;2
2010;00697X0051/SAEP;6;0,276683333;0,66;263;263;2;3
2010;00698X0004/P4AEP;4;0,0252;0,076;263;387;0;4
2010;00698X0027/SAEP;2;0;0;263;263;0;0
2010;00721X0063/F17;2;0;0;95;232;0;0
2010;00724X0018/F1;2;0;0;232;233;0;0
2010;00726X0004/FE1;2;0;0;232;233;0;0
2010;00728X0030/C1;6;0,031666667;0,06;54;233;0;2
2010;00728X0042/F1;2;0,015;0,03;232;233;0;1
2010;00732X0007/C1;3;0;0;95;233;0;0
2010;00732X0014/F10;4;0,25;0,83;231;233;0;5
2010;00746X0062/HY;5;0,0804;0,21;164;233;0;3
2010;00753X0050/F;11;0,07;0,15;55;235;0;2
2010;00756X0040/F;12;0,029166667;0,08;231;235;0;2
2010;00756X0046/F;1;0;0;233;233;0;0
2010;00756X0151/F1;9;0,012222222;0,07;231;283;0;2
2010;00765X0025/HY;2;0,075;0,08;232;233;1;2
2010;00767X0021/F;10;0,1347;0,24;231;284;1;4
2010;00777X0024/F;5;0,1226;0,13;164;233;2;3
2010;00782X0138/HY;3;0,04;0,05;232;233;1;1
2010;00783X0009/HY;2;0,015;0,03;232;233;0;1
2010;00784X0017/F.1978;4;0,0675;0,15;231;233;0;2
2010;00785X0001/F;4;0,1675;0,29;231;233;1;3
2010;00792X0042/P;5;0,212;0,31;87;228;2;3
2010;00803X0002/PC;1;0;0;13;13;0;0
2010;00806X0004/P;2;0;0;228;228;0;0
2010;00811X0013/MY;2;0,025;0,04;31;31;1;2
2010;00813X0050/P;2;0,16;0,17;228;228;2;2
2010;00814X0065/P;3;0,125;0,14;87;228;2;3
2010;00816X0062/F;3;0,003333333;0,01;87;228;0;1
2010;00818X0054/HY;2;0;0;228;228;0;0
2010;00825X0015/F;1;0;0;228;228;0;0
2010;00825X0128/111111;2;0,02;0,04;228;228;0;2
2010;00832X0085/HY;2;0,08;0,12;228;228;1;2
2010;00838X0006/F;1;0;0;228;228;0;0
2010;00843X0060/F.AEP;2;0;0;228;228;0;0
2010;00845X0005/F;3;0,116666667;0,13;228;228;2;3
2010;00845X0018/HY;3;0,993333333;1,07;228;228;3;4
2010;00853X0024/SAEP;3;0,4;0,82;228;228;2;3
2010;00861X0001/PAEP;2;0;0;228;228;0;0
2010;00861X0032/PAEP;1;0;0;228;228;0;0
2010;00864X0032/SAEP;6;0,051683333;0,09;263;263;0;2
2010;00868X0013/SAEP;2;0,02;0,04;228;228;0;2
2010;00871X0021/SAEP;7;0,002867143;0,02;263;386;0;1
2010;00873X0018/SAEP;6;0,015016667;0,04;263;263;0;1
2010;00876X0011/S1;6;0,341666667;0,74;263;263;0;3
2010;00878X0012/SO;6;0,0367;0,07;263;263;0;2
2010;00878X0019/SAEP;6;0,055491667;0,11;263;263;0;4
2010;00883X0044/SAEP3;5;0;0;263;263;0;0
2010;00883X0046/SAEP2;2;0;0;263;263;0;0
2010;00887X1007/SAEP1;6;0,031788333;0,1802;262;263;0;4
2010;00888X0052/HY;7;0,244885714;0,39;3;263;0;4
2010;00938X0025/FD1;2;0;0;95;233;0;0
2010;00945X0013/P1;2;0,07;0,07;95;233;1;2
2010;00946X0035/F3;1;0;0;233;233;0;0
2010;00955X0007/C1;4;0,875;3,48;231;233;0;2
2010;00955X0050/F1;1;0;0;233;233;0;0
2010;00978X0011/C1;2;0,01;0,02;232;232;0;1
2010;00983X0193/F;2;0;0;229;233;0;0
2010;00986X0085/S;10;0,015;0,05;231;235;0;2
2010;00991X0128/F2;2;0;0;232;233;0;0
2010;00994B0114/F;2;0;0;232;233;0;0
2010;00996X0002/PC;11;0,01;0,06;231;233;0;3
2010;01001B0153/HY;13;0,029230769;0,11;163;235;0;3
2010;01005K0047/F1;5;0,1732;0,276;164;233;3;6
2010;01007X0115/F;1;0;0;233;233;0;0
2010;01025X0047/F;2;0;0;232;233;0;0
2010;01031X0056/P.AEP;3;0,023333333;0,07;87;228;0;2
2010;01035X0030/F;1;0;0;228;228;0;0
2010;01044X0155/P;4;0,1125;0,16;228;228;1;3
2010;01045X0038/F;3;0,016666667;0,05;87;228;0;1
2010;01052X0003/P;4;0;0;87;228;0;0
2010;01053X0004/P;1;0;0;228;228;0;0
2010;01056X0108/HY;2;0,47;0,87;228;228;2;4
2010;01066X0101/P;2;0,03;0,04;228;228;1;2
2010;01068X0211/F;1;0,03;0,03;228;228;1;1
2010;01076X1005/SAEP;4;0,0975;0,12;228;228;2;3
2010;01078X0001/PAEP;4;0,2075;0,25;228;228;2;4
2010;01082X0014/PAEP;3;0,115666667;0,147;228;388;1;8
2010;01084X0018/F;3;0,088333333;0,135;228;387;2;8
2010;01092X0009/PAEP;4;0,045;0,08;228;228;0;2
2010;01092X0017/SAEP;4;0,495;0,89;228;228;1;5
2010;01093X0005/PAEP;1;0;0;228;228;0;0
2010;01103X0032/SAEP;6;0,182016667;0,24;263;263;2;4
2010;01103X0065/FE2;1;0;0;228;228;0;0
2010;01105X0109/P2;2;0,04;0,04;228;228;2;2
2010;01112X0010/P1;3;0,026666667;0,03;263;263;1;1
2010;01113X0008/HY;5;0,198;0,37;263;263;2;3
2010;01114X0044/HY;5;0,02;0,03;263;263;0;1
2010;01115X0110/F;6;0,171666667;0,28;263;263;2;2
2010;01116X0086/HY;7;0,265;0,36;263;380;2;10
2010;01116X0098/HY;7;0;0;263;379;0;0
2010;01117X0120/SCE;6;0,04;0,09;263;263;0;2
2010;01121X0011/HY;6;0,294016667;0,544;263;380;3;14
2010;01123X0013/HY;6;0,053366667;0,16;263;263;0;3
2010;01124X0026/HY;6;0,013366667;0,06;263;263;0;2
2010;01131X0008/F;7;0,000571429;0,004;263;380;0;3
2010;01131X0045/HY;6;0;0;263;263;0;0
2010;01131X0046/HY;6;0,035433333;0,1;263;380;0;7
2010;01138X0184/G14BIS;2;0;0;263;263;0;0
2010;01141X0015/F;1;0;0;263;263;0;0
2010;01143X0019/P1;3;0,003833333;0,0115;263;263;0;1
2010;01143X0039/HY;5;0,070012;0,1;263;263;1;3
2010;01143X0046/HY;5;0,318;0,53;263;263;2;2
2010;01144X0004/S;2;0,065;0,07;263;263;1;1
2010;01144X0015/HY;6;0,676666667;0,88;263;263;2;3
2010;01144X0019/HY;6;0,194383333;0,58;263;263;1;4
2010;01145X0021/F;3;0,016666667;0,03;263;263;0;1
2010;01146X0011/P1;7;0,008428571;0,03;263;380;0;5
2010;01168X0005/F1;6;0,083333333;0,2;54;233;0;3
2010;01168X0034/F1;2;0;0;95;233;0;0
2010;01172X0010/F;5;0,11;0,18;54;233;1;2
2010;01172X0066/F2;2;0,205;0,27;95;233;2;2
2010;01176X0004/P;3;0,22;0,29;54;233;2;3
2010;01178X0009/FD1;5;0,094;0,15;54;233;0;2
2010;01183X0075/F1;8;0,26625;0,41;54;233;4;4
2010;01184X0027/C1;2;0,035;0,04;232;233;1;1
2010;01184X0051/F2;6;0,115;0,2;54;233;1;3
2010;01185X0010/C1;4;0;0;231;233;0;0
2010;01188X0018/F2;5;0;0;95;233;0;0
2010;01191X0239/F;3;0;0;95;233;0;0
2010;01193X0187/F2;5;0;0;95;233;0;0
2010;01194X0157/F2;8;0,493875;0,772;92;233;4;5
2010;01196X0042/C4;2;0,045;0,05;232;233;1;1
2010;01204X0045/FE1;2;0,125;0,14;95;233;2;3
2010;01205X0109/F6;9;0,041111111;0,08;3;233;0;2
2010;01205X0135/C1;4;0,1175;0,27;231;233;1;2
2010;01206X0146/FB1;2;0;0;95;233;0;0
2010;01213X0250/FP1;2;0;0;95;233;0;0
2010;01215X0040/C1;8;0,10875;0,17;54;233;1;2
2010;01215X0103/C1;2;0,07;0,14;232;233;0;2
2010;01224X0003/S;11;0,015454545;0,07;231;235;0;2
2010;01228X0001/S;10;0,016;0,16;231;235;0;1
2010;01233X0010/S;2;0,01;0,02;232;232;0;1
2010;01241X0314/F;1;0;0;232;232;0;0
2010;01242X0521/F1.AEP;1;0,04;0,04;232;232;1;1
2010;01251X0045/F;3;0;0;145;233;0;0
2010;01253X0082/F;3;0,076666667;0,09;146;233;1;2
2010;01254X0070/F;5;0,04;0,07;146;233;0;3
2010;01254X0257/P;4;0,09;0,19;231;233;0;4
2010;01258X0072/F;3;0,146666667;0,16;231;232;2;3
2010;01262X0009/P;2;0;0;232;233;0;0
2010;01263X0055/P;2;0,015;0,03;232;233;0;1
2010;01273X0031/HY;4;0,355;0,59;228;228;2;4
2010;01277X0181/F;1;0;0;229;229;0;0
2010;01282X0165/F;4;0;0;228;228;0;0
2010;01288X0039/HY;4;0,0525;0,11;228;228;0;4
2010;01293X0021/F;1;0;0;228;228;0;0
2010;01294X0052/HY;2;0,025;0,05;228;228;0;2
2010;01296X0033/HY;3;0,1;0,12;231;233;1;2
2010;01296X0064/P;3;0,27;0,51;231;233;1;2
2010;01306X0044/HY;3;0,039333333;0,078;231;232;0;3
2010;01306X0070/HY;1;0,07;0,07;233;233;2;2
2010;01307X0117/SCE;4;0,28;1,12;231;233;0;1
2010;01308X0089/P;2;0,015;0,03;232;233;0;1
2010;01312X0084/F1AEP;1;0;0;228;228;0;0
2010;01318X0002/SAEP;2;0,035;0,05;228;228;1;3
2010;01318X0042/SAEP;2;0,08;0,16;228;228;0;4
2010;01321X0011/FAEP;4;0,1925;0,26;228;228;2;5
2010;01323X0005/FAEP;2;0;0;228;228;0;0
2010;01326X0041/FAEP;4;0,6575;1,18;228;228;4;12
2010;01327X0055/PAEP86;5;0,4678;0,86;228;390;2;15
2010;01332X1010/F;2;0,14;0,14;228;228;1;2
2010;01334X0010/SAEP;4;0;0;228;228;0;0
2010;01335X0001/FAEP;2;0;0;228;228;0;0
2010;01344X1002/HY;4;0,045;0,09;228;228;0;3
2010;01354X0069/HY;6;0,026666667;0,05;263;263;0;1
2010;01354X0153/F1;3;0,016666667;0,03;263;263;0;1
2010;01355X0261/F;2;0,04;0,04;228;228;2;2
2010;01356X0099/HY;2;0,04;0,08;228;228;0;2
2010;01358X0045/PC9;6;0;0;263;263;0;0
2010;01358X0201/F;8;0,0446625;0,08;263;381;0;10
2010;01363X0007/HY;6;0,008333333;0,03;263;263;0;1
2010;01372X0064/HY;4;0,047515;0,09;263;263;1;1
2010;01372X0196/EX;2;0,000015;0,00003;263;263;0;1
2010;01374X0017/HY;6;4,83333E-05;0,00029;263;263;0;1
2010;01374X0273/G;2;0;0;263;263;0;0
2010;01376X0123/P1;2;0;0;263;263;0;0
2010;01377X0063/HY;6;0,011866667;0,07;263;263;0;2
2010;01381X0086/P13;3;0;0;263;263;0;0
2010;01385X0059/PC;4;0,00275;0,011;263;378;0;2
2010;01392X0054/F;1;0;0;263;263;0;0
2010;01392X0089/HY;3;0;0;263;263;0;0
2010;01396X0142/F2;2;0,01;0,02;263;380;0;2
2010;01398X0030/27;3;0,001333333;0,004;263;380;0;3
2010;01405X0205/IPA3;2;0;0;244;263;0;0
2010;01406X0012/405;2;0;0;263;263;0;0
2010;01424X0021/HYD;2;0;0;232;233;0;0
2010;01436X0017/C1;4;0;0;231;233;0;0
2010;01456X0022/F;5;0;0;95;233;0;0
2010;01462X0132/C1;4;0,1025;0,23;231;233;0;2
2010;01465X0087/PS3;3;0,023333333;0,04;231;233;0;1
2010;01468X0046/FE3-94;2;0;0;232;233;0;0
2010;01474X0052/P1;3;0,106666667;0,19;231;233;1;3
2010;01477X0018/C1;3;0,03;0,05;95;233;0;1
2010;01482X0001/F;3;0;0;229;233;0;0
2010;01483X0040/PC;13;0,092307692;0,79;146;235;0;3
2010;01485X0010/C1;2;0;0;232;233;0;0
2010;01493X0016/F2;5;0,054;0,08;146;233;1;3
2010;01497X0014/SO;4;0;0;231;233;0;0
2010;01501X0072/F2-94;3;0;0;145;233;0;0
2010;01502X0003/F;4;0,06;0,1;231;233;1;3
2010;01504X0085/S;5;0,824;1,85;146;233;2;4
2010;01505X0005/F;3;0;0;232;233;0;0
2010;01506X0043/F1;4;0;0;231;233;0;0
2010;01508X0002/F;4;0,0675;0,15;231;233;0;3
2010;01511X0036/F;4;0;0;231;233;0;0
2010;01511X0187/F;1;0;0;233;233;0;0
2010;01511X0192/F;2;0,12;0,24;232;233;0;1
2010;01513X0029/F3;4;0,1475;0,22;231;233;2;4
2010;01515X0003/HY3;2;0,145;0,29;232;232;0;1
2010;01516X0115/F2;1;0,02;0,02;233;233;1;1
2010;01517X0025/P1;5;0,056;0,11;140;233;1;2
2010;01517X0088/F5;5;0,172;0,39;140;233;0;8
2010;01518X0153/HY3;5;0,096;0,23;140;233;0;2
2010;01522X0053/HY;5;0,058;0,11;76;233;1;2
2010;01525X0007/A6;4;0,0925;0,17;140;233;1;5
2010;01526X0063/F;4;0,1425;0,21;231;233;2;4
2010;01528X0112/P3;5;0,06;0,11;76;228;0;4
2010;01531X0092/P;5;0,008;0,04;75;233;0;1
2010;01531X0096/P5;4;0,01;0,04;228;228;0;2
2010;01532X0113/F1;1;0,26;0,26;233;233;4;4
2010;01536X0030/P;5;0,048;0,12;76;228;0;3
2010;01541X0050/P1;5;0;0;76;228;0;0
2010;01544X1029/P2;4;0,06;0,16;228;228;0;4
2010;01546X0065/F;4;0;0;228;228;0;0
2010;01555X0067/F;4;0;0;228;228;0;0
2010;01557X0004/P1;3;0,106666667;0,15;231;233;1;3
2010;01561X0135/P;1;0,07;0,07;233;233;1;1
2010;01571X0134/F2;4;0,2525;0,4;231;233;1;1
2010;01573X0013/SAEP;4;0,2375;0,37;231;233;3;3
2010;01573X0061/SAEP;4;0,0775;0,11;231;233;1;3
2010;01573X0147/P0;4;1,4675;1,88;231;233;8;10
2010;01578X0002/SAEP;3;0,05;0,07;231;232;1;1
2010;01578X0012/SAEP;4;0,05;0,08;231;233;1;3
2010;01584X0002/FAEP;5;0,547;0,98;228;390;1;20
2010;01591X0002/PAEP;2;0;0;228;228;0;0
2010;01593X0003/FAEP;2;0;0;228;228;0;0
2010;01596X0001/PAEP;2;0,01;0,02;232;233;0;1
2010;01602X0007/PAEP1;2;0,035;0,07;228;228;0;3
2010;01604X1015/3;1;0;0;228;228;0;0
2010;01605X0002/FAEP;2;0;0;228;228;0;0
2010;01612X0002/SCE;4;0,0875;0,14;228;228;0;2
2010;01612X0096/HY;4;0,0925;0,29;228;228;0;4
2010;01615X0001/HY;4;0,075;0,11;228;228;2;2
2010;01621X0011/HY;6;0,0045;0,02;263;263;0;1
2010;01625X0078/SCE;6;0,221666667;0,4;263;263;1;3
2010;01626X0010/HY;6;0;0;263;263;0;0
2010;01627X0014/HY;5;0,12014;0,19;263;263;1;2
2010;01633X0021/HY;6;0,003346667;0,02;263;263;0;1
2010;01636X0036/F;6;0,003333333;0,02;263;263;0;1
2010;01638X0033/F1;4;0,00425;0,017;263;378;0;6
2010;01652X0127/F3;2;0;0;263;379;0;0
2010;01658X0038/F;2;0;0;263;379;0;0
2010;01664X0007/F5;1;0;0;263;263;0;0
2010;01671X0013/HY;2;0;0;263;263;0;0
2010;01675X0002/F;2;0;0;263;379;0;0
2010;01677X0023/HY;2;0;0;263;263;0;0
2010;01687X0012/SUP;2;0;0;263;263;0;0
2010;01687X0022/F1;2;0;0;263;263;0;0
2010;01695X0009/F1;2;0,003;0,006;263;264;0;2
2010;01707X0007/P1;2;0,035;0,04;271;271;1;1
2010;01716X0028/HY;4;0,015;0,06;271;271;0;1
2010;01727X0024/P2;6;0,148333333;0,36;54;233;0;3
2010;01733X0003/C2;4;0,0475;0,1;231;233;0;1
2010;01736X0025/NP1;4;0,0425;0,17;231;233;0;1
2010;01744X0010/F1;8;0,01875;0,05;38;233;0;1
2010;01745X0026/C1;3;0;0;231;233;0;0
2010;01751X0015/F2;5;0;0;95;233;0;0
2010;01753X0009/C1;5;0,036;0,05;95;233;0;1
2010;01756X0011/F2;5;0,078;0,14;85;233;0;1
2010;01764X0013/C1;4;0,11;0,14;231;233;1;2
2010;01767X0014/C1;4;0,3625;0,47;231;233;2;4
2010;01773X0017/C3;2;0,015;0,03;232;233;0;1
2010;01782X0087/F;2;0;0;232;233;0;0
2010;01784X0003/PC;2;0;0;232;233;0;0
2010;01785X0003/P1;4;0,1325;0,28;231;233;0;4
2010;01798X0006/P;10;0,033;0,1;231;233;0;2
2010;01812X0006/F;1;0;0;233;233;0;0
2010;01815X0008/F;1;0;0;229;229;0;0
2010;01821X0012/HY;4;0,205;0,27;231;233;2;3
2010;01823X0061/HY;3;0,01;0,03;231;232;0;1
2010;01824X0031/F3;2;0;0;140;233;0;0
2010;01824X0177/F1;2;0,33;0,44;232;233;1;2
2010;01824X0184/P9;2;0,145;0,21;140;232;3;5
2010;01825X0106/P3;1;0;0;232;232;0;0
2010;01832B0065/F1;2;0;0;232;233;0;0
2010;01832B0415/F3BIS;1;0;0;233;233;0;0
2010;01832B0483/PZ2;3;0;0;231;232;0;0
2010;01832C0336/B1;1;0;0;77;77;0;0
2010;01848X0009/P;10;0,495;1,36;231;233;2;6
2010;01858X0011/P1;12;0,210833333;0,52;231;233;1;4
2010;01864X1012/SCE;4;0,205;0,32;231;233;2;4
2010;01865X0003/F1;1;0,31;0,31;233;233;4;4
2010;01868X0057/PAEP;5;0,2264;0,47;231;390;2;7
2010;01871X0063/FR;1;0,32;0,32;233;233;2;2
2010;01876X0002/SAEP2;3;0,29;0,59;231;233;2;4
2010;01877X0029/SAEP;3;0,213333333;0,33;228;232;3;5
2010;01878X0028/FAEP1;3;0;0;232;389;0;0
2010;01878X0032/PAEP2;3;0,046666667;0,08;231;233;0;3
2010;01882X0020/P;3;0,037;0,05;229;390;1;5
2010;01884X0023/FAEP;2;0;0;232;233;0;0
2010;01892X0008/PU;4;0,69225;2,669;231;233;1;6
