"ID","Autre_quantite-totale-2015","N minéral_quantite-totale-2015","N Organique_quantite-totale-2015","Toxique_quantite-totale-2015","Autre_quantite-totale-2016","N minéral_quantite-totale-2016","N Organique_quantite-totale-2016","Toxique_quantite-totale-2016","Autre_quantite-totale-2017","N minéral_quantite-totale-2017","N Organique_quantite-totale-2017","Toxique_quantite-totale-2017","Autre_quantite-totale-2018","N minéral_quantite-totale-2018","N Organique_quantite-totale-2018","Toxique_quantite-totale-2018"
"01000",44.305436,30.191,690.28986,212.78333,385.69082,478.6488,2671.495076,273.981934,1459.592425,275.135688,21706.999745,4095.763831,695.271867,59.145,1663.020539,310.430382
"01090",163.788489,7.59808,2714.545449,834.852705,427.826186,34.51908,2858.749937,685.239288,284.608196,21.07,2355.98355,480.967957,408.33561,12.645,3198.040918,597.067053
"01100",0.450335,2,144.591486,13.249,183.822577,15.02255,179.300268,6.238816,46.360026,30.195,244.319533,12.039654,247.920524,24.17,209.856449,11.007325
"01110",3.849082,4.3,132.132305,22.76775,30.724351,1.665,188.206828,18.937,23.325292,3.666,161.413895,11.035133,26.065318,2.866,171.223606,30.410007
"01120",328.212867,14.345,8800.222375,2900.86813,411.822593,11.869,9639.52666,2633.047915,589.244674,15.6,9530.91845,2532.5572,717.010041,21,11676.05054,2070.70798
"01130",0.00745,NA,24.1995,0.10503,4.783042,1.350638,18.33456,0.171107,8.481293,0.894,6.967715,0.163702,7.92539,0.8,13.630861,0.063698
"01140",392.197292,21.45,7376.611504,2284.2415,315.281581,24.78,9431.968119,1766.620015,338.273801,14.795,7500.277203,1346.927837,713.939495,18.12,8526.314978,1269.733201
"01150",314.291102,69.35,7122.84146,1976.90405,534.942975,45.28,8119.0001,1488.690475,1111.82251,70.2,7881.0628,1419.209375,814.55696,36.955,9389.379892,1041.13562
"01160",114.843849,20.1,2391.007964,911.7154,505.79569,82.725638,3485.904397,941.164159,370.063436,32.736,3967.302246,804.119161,462.648566,36.444,4589.543747,696.286491
"01170",395.814315,4.763688,1118.871877,427.15941,649.76626,6.627,1482.728698,389.806246,709.308677,9.1915,1304.939616,312.826522,509.248265,22.2265,1468.121962,312.239551
"01190",617.792546,114.833738,7852.671946,2187.669102,866.239545,96.935551,10601.324102,2214.73886,653.054045,87.090638,9608.978699,2115.020208,907.247545,72.68,13138.521391,2209.542949
"01200",195.168986,4.428,545.239166,177.328448,111.733985,3.898,671.898956,102.966603,284.09167,6.8505,585.99277,155.245795,314.896615,10.646,691.670406,80.85722
"01210",11.234018,0.028,198.3414,48.5607,15.799783,NA,191.662749,45.235,27.003139,0.2,303.976246,26.82857,9.852504,1,283.633826,36.20782
"01220",78.503628,2.15,428.57875,149.5525,404.039846,5.075,360.89166,86.587395,534.859363,3.28,245.382275,115.5072,147.41581,2.866,258.27356,80.0849
"01230",11.055005,15.5,368.12175,38.914,15.683134,5.78,359.25129,61.685,11.087848,7.6,380.569946,60.311,126.96296,9.5,331.00019,32.766365
"01240",313.583127,3.076638,8011.15916,2544.594638,499.327357,1.016,8735.096407,2130.146243,180.957615,0.62,6101.509688,1266.426283,627.2167,0.715,11907.412876,1466.470392
"01250",100.907892,31.994,1272.472156,176.301795,484.189492,62.9485,2986.618101,577.961279,589.755632,24.131,2495.001771,464.24077,766.775857,47.265,2937.013015,475.222813
"01260",69.7764,18.632,3533.087776,563.822985,70.603476,35.766,3205.666778,555.274275,73.636553,19.472,2416.822371,532.613865,98.968909,27.347,2374.665429,324.364664
"01270",116.859042,NA,1938.418324,602.43114,433.032526,0.6,4430.40306,1177.5712,330.302065,0.4,4568.840231,844.260105,466.966956,0.2,5845.718088,656.42575
"01280",465.935839,5.59,486.345349,122.478515,463.581594,3.638,542.133459,155.902888,716.039256,7.8295,318.819848,164.675485,456.123252,6.4095,443.339543,146.918583
"01290",269.083846,65.8788,4544.804892,1011.145472,559.261082,55.9647,4344.391325,1072.121816,250.273382,65.95,5020.788201,821.795207,791.023201,57.224,6933.913206,836.272355
"01300",2050.29506,331.16691,5619.295174,1262.1166,2202.872357,263.627852,5410.832935,1115.211467,2254.237805,236.387276,5679.119248,1184.395116,2384.641105,369.981214,7033.275418,1277.965391
"01310",261.658495,15.675,5117.542208,1083.04575,505.06824,1.946,6061.802544,1168.970524,218.832495,1.42,4798.366847,583.492898,439.262728,0.48,8070.555364,1071.751253
"01320",207.800471,27.185,6616.438254,1908.66135,240.154084,NA,7582.37847,1454.716975,413.489934,NA,6759.056982,1144.475025,608.603789,NA,9035.051746,1158.868185
"01330",220.126588,2.865,7355.800732,2317.054345,279.476209,0.2,8243.888022,2056.630176,541.635339,6.68,7719.041418,1588.962973,730.370955,9.87425,11234.087897,1536.88134
"01340",280.654163,29.188825,4512.89668,880.902985,601.119356,59.321888,8913.00511,1862.557771,613.999621,63.218138,9681.569572,1195.701012,1153.561664,54.27,12467.796594,1229.712572
"01350",1396.218543,360.84,2116.245601,559.827675,1799.620472,255.565,1973.492383,508.374133,1849.9434,213.801,1690.955064,501.09881,1871.672818,305.239,1645.577327,308.136135
"01360",62.666266,3,2862.56486,366.1218,106.265614,0.08,3192.55604,398.74965,186.05447,0.2,3786.58548,617.49164,239.396533,NA,6681.70387,513.033425
"01370",56.842957,16.24,2189.377328,531.992705,388.449679,9.32,5634.762955,994.500411,531.871906,27.04755,6119.084535,948.285518,357.879201,6.84,6811.061999,667.144775
"01380",213.542929,3.695,16307.171512,1631.954815,358.923713,20.057538,8183.168776,1699.911098,261.124884,5.6483,11739.589725,1147.747619,539.117866,10.0781,10628.34468,1273.585301
"01390",457.837845,12.835,10497.689774,3388.874975,688.169355,56.18,11357.37679,3483.30568,2112.645178,139.6,11602.151613,3021.36571,1754.532205,36.59,16076.245177,2696.897421
"01400",810.321614,121.661275,10701.081008,2347.692994,824.075135,126.49668,13382.496195,2469.19128,883.557284,68.6858,10013.71277,1613.80032,1948.390198,510.7988,15556.408939,2287.30715
"01410",6.175,NA,65.3415,28.57506,0.302,0.2,40.52,20.13,1.669,NA,25.1506,34.2675,1.613875,NA,22.3992,22.5
"01420",1668.948023,167.59,810.458178,458.93113,1239.331943,117.315,791.547339,457.597301,2267.083774,149.004,768.278545,450.681687,1505.591268,228.633,960.124171,461.273955
"01430",11.617723,8.6,313.646494,120.632485,84.397943,25.99085,390.331641,178.316197,95.309688,24.84,342.909116,133.393353,27.772591,1.58,391.583468,46.971823
"01440",1425.589489,211.0641,17513.103074,6936.610055,140.065398,7.225,2301.973115,382.8599,216.42523,15,2104.548058,382.0555,102.934593,0.78,2363.049895,214.813431
"01450",722.309713,559.786,1284.5559,1649.5745,1177.625588,228.39,1330.507584,1266.7241,7269.429697,220.78,930.272984,859.536965,6990.531813,578.24,1668.074198,1450.25495
"01460",2.4545,NA,37.9765,31.675,207.79018,16.16695,118.272435,53.69515,44.055273,22.320638,154.337181,33.678209,157.346348,20.129463,123.703097,20.083055
"01470",868.789627,113.275,931.86182,279.518695,1508.642159,64.207,974.986246,196.842575,1494.699179,70.6232,760.56152,197.059468,1995.276557,85.26,1182.352944,250.48065
"01480",366.054437,16.64,10325.480518,2534.50431,582.546712,29.3655,10102.500873,2460.162261,480.136186,26.155,8663.108544,2094.89334,689.016995,22.575,11540.670694,1502.317685
"01500",120.625904,9.3759,4385.85595,1585.03292,182.290541,0.037324,4571.189703,1266.338245,187.882241,0.056324,3878.87499,953.13275,292.87082,8.003824,4283.851746,821.17069
"01510",310.206435,52.118,878.648845,137.76325,524.342538,45.493,835.085304,136.560282,196.375381,26.846,652.485373,83.397733,186.129505,38.187,643.5978,132.476147
"01540",188.488684,21.81275,2978.456631,603.320726,355.353172,29.225,2627.144848,509.925968,284.093301,24.9025,1057.46466,204.417388,654.045469,23.92,2792.787212,587.273975
"01550",11.74784,0.1,290.23187,117.8255,11.516803,0.02,230.87653,60.76775,13.236866,0.034,323.01493,29.46545,37.269914,3,262.86403,46.46358
"01560",480.536884,23.8707,11202.355662,2998.492168,872.079042,22.278,16461.370938,2891.776015,971.944395,23.45,16493.556495,2546.077101,1229.605238,26.15,19073.104848,2758.493423
"01570",2892.422397,43.851913,8102.557837,6318.856731,2359.841856,56.301551,7145.352672,15210.956117,2736.474153,45.688288,9179.366062,7729.164915,1748.743881,59.0216,6761.533211,4118.671571
"01580",20.372465,NA,95.45619,52.520965,25.82902,1.48,332.354903,49.149003,29.910804,0.935,428.623163,34.848189,52.556018,0.52,465.070057,25.131209
"01590",NA,NA,2.4135,NA,5.7334,NA,57.6706,2.03,1.308628,NA,36.28565,3.780014,5.196742,NA,46.89525,7.85
"01600",917.279335,86.930838,3100.372664,960.220363,438.92702,60.03,3335.99985,813.902931,313.679648,24.67,3132.160329,568.659815,274.278779,51.032,2954.03188,586.630985
"01630",626.79475,11.714,1430.499974,428.829774,1184.605478,21.074,1117.427729,476.819612,926.640216,14.074,1333.870332,397.07564,1101.477413,15.32,1607.036617,506.06776
"01640",336.779643,213.548,1375.63405,931.166,582.043228,90.796,1753.581335,793.812375,2768.353099,71.296,1104.886196,585.1894,2546.500829,101.028,1369.631648,453.1751
"01660",94.420817,1.79,2378.671842,773.378875,169.263559,1.3,2227.34266,450.057794,33.542789,0.16,1442.565461,149.138207,171.724424,3.14,2500.507605,243.578947
"01680",688.28801,192.664,937.01182,160.288,1273.862334,245.036,835.474744,102.780885,863.231576,164.647,840.223357,110.487605,1497.062789,271.621,878.937562,95.13221
"01700",516.070026,NA,4524.40185,2438.472525,1095.844678,6,5190.119635,2737.676288,890.26427,12.628,5419.400829,3078.213788,1145.31673,0.41,6982.205237,2376.234495
"01710",18.071268,0.16,273.825509,52.949869,10.972328,NA,261.96942,70.405,11.418136,0.02,464.634646,24.33675,17.333202,1,308.05342,57.6632
"01750",120.850234,39.082463,675.867989,77.850661,265.007576,50.678,750.784841,81.955008,163.850616,49.975,571.764098,57.866008,435.971091,43.805,736.858332,74.809142
"01800",1035.07609,15.785,13353.482381,4558.180925,1377.922402,8.3,15815.321292,3621.49588,1440.174899,5.7,15169.35081,3453.07448,1309.443098,7.05,18951.149339,2637.125285
"01851",15.135922,NA,306.84482,53.33565,40.99724,0.68,655.990772,97.786807,64.976258,NA,768.79792,108.226208,44.185344,0.34,837.33028,94.3085
"01960",115.477843,7.663188,2157.375858,596.725446,269.578432,12.865,2746.058112,564.976097,77.601267,11.17,1166.747033,118.662448,643.781723,17.53,3075.428547,436.527573
"01990",479.888415,3.9,7530.659027,1819.508785,541.33233,10.23,8503.203,1720.279609,439.238068,3.26,5174.638471,1000.58165,612.020832,7.7271,8728.903541,1507.5162
"02000",6395.480922,17.1575,15837.857239,11376.075989,9077.19458,2.515,18327.602261,16247.327263,7647.603634,23.275,18431.975696,14785.194701,7524.19551,28.97,27213.424173,19875.505886
"02100",3089.5579,66.41324,10804.364751,7340.120513,4449.393399,26.393296,12446.317021,7638.232233,4979.904852,3.254022,15459.129446,5584.790944,5352.377629,4.55539,20581.270991,9470.447574
"02110",11311.017044,81.52,32623.443698,20257.557398,83684.833055,9.075,34091.802062,23243.168442,46292.842163,4,36121.868716,17816.759507,11737.574864,NA,52740.779434,22239.462958
"02120",8091.496744,67.79355,27962.867706,16694.255033,10192.544417,31.58662,30737.557865,19585.56032,10996.811194,12.155,27241.619771,12260.166829,12496.141588,19.4885,53625.174838,20809.483654
"02130",7741.678652,55.680496,23882.649469,16470.01317,8887.524978,14.70832,26394.845502,19655.491281,9577.725231,11.36967,33248.057161,14496.068417,6875.384049,24.195174,35928.699605,14856.683728
"02140",8505.365207,120.166,22045.136156,17039.85903,8894.727995,12.34,25191.32678,17253.825997,8753.060243,78.645,26930.312514,11002.395425,9884.165439,59,41890.7701,17414.560094
"02150",3221.265414,4.615,6702.52349,5245.35523,3627.428984,4.16,7429.916872,6170.066125,4734.025931,32.32,8231.081054,4735.034374,4396.36425,0.29,9304.757944,5203.298974
"02160",6739.29606,131.867123,21708.172595,11904.845693,8345.459089,65.995144,23655.465742,14342.797947,7208.856737,64.185214,24850.197695,12350.096343,8281.681917,18.18999,27436.955668,13758.123962
"02170",257.753407,12.915,915.181176,334.691806,238.808851,7.33,1287.72677,455.727092,409.297106,5.01,1004.099211,418.678298,428.449383,4.205,1515.471689,574.182122
"02190",9551.283829,90.220296,21981.372393,13172.142159,9795.274464,30.455478,22735.149219,15707.733435,10356.138672,9.624746,28492.911918,13591.154418,11312.150504,20.82444,34527.33058,16939.044795
"02200",5878.73783,132.567378,19984.375536,10834.850064,6937.807655,68.942758,21191.8501,16008.671164,7862.732345,79.118588,21175.534064,13447.134732,6952.962483,51.257496,29309.716539,17754.971719
"02210",9074.224686,193.695,28566.402681,17169.603147,17381.576454,121.215,30649.314356,20759.516023,16743.08353,123.49,34698.756694,16208.616898,18068.482131,87.26,44088.439314,19957.251154
"02220",7971.170444,26.7575,18660.881088,12895.091611,7911.165101,48,22077.431935,16644.668128,10667.494847,41.025202,27261.355522,13663.438436,13813.518849,96.819166,30000.210324,13908.772073
"02230",348.028783,NA,1626.073982,1105.098104,937.576973,NA,1580.291276,1221.357226,1088.033208,NA,2069.643852,826.802594,841.334333,NA,3191.17901,1079.287564
"02240",7975.198493,132.545,27855.663883,14756.032084,10456.997036,38.5,26003.93878,15684.636902,12163.972788,13.884,24953.486564,10595.334587,13766.572041,45,49875.514179,15950.92253
"02250",6300.668807,43.7025,20579.387684,14198.33068,8519.3695,0.34,23896.731412,15915.715108,8406.57009,NA,24209.319844,10010.613288,9853.653547,7.07,37554.146732,17112.664699
"02260",596.239401,87.935,2843.499183,1370.537937,1465.839946,45.28,3251.49386,1952.17469,1232.772556,30.76,3243.608883,1946.457091,1389.972631,24,4431.34785,2332.886267
"02270",14128.816385,86.11,32455.204997,20321.375096,13742.954617,8.03,37267.73916,21792.612369,14047.308911,8.54,31605.894204,16410.444849,11478.871055,7.82,58954.123189,24974.378789
"02290",4608.390127,49.45,19024.78857,7699.180694,8724.313206,4.14,17476.121986,10457.402288,5632.148075,14.5,18144.358092,7903.0118,10659.588241,NA,24581.040842,12372.006134
"02300",3432.90119,33.12,17376.599845,9319.832331,12480.216578,34.27,23474.850059,12507.706837,13356.009214,51.548,21553.840557,9175.978536,15246.755924,124.775,26334.581521,12531.377242
"02310",22733.344973,2796.834512,10567.438173,10147.928537,38997.860197,1073.614784,14815.556507,12015.863199,33177.616996,649.378978,13762.408727,7917.176534,31458.917827,804.307374,17652.842298,9462.881726
"02320",1412.203019,21.25,4899.012774,2306.67395,1288.63793,7.64,4883.743461,2535.011094,1235.667296,NA,5266.92459,1980.55335,1640.225885,NA,7194.913512,3091.19476
"02330",5816.097163,655.710194,8098.618407,6114.925326,6481.213597,372.102234,9297.135391,7372.945486,6704.824676,208.720966,10852.087285,4441.15265,5189.751813,281.90357,11964.714133,4379.069904
"02340",10417.999088,83.762978,16976.052868,16774.984967,12952.024668,26.156348,18890.705468,19968.744184,13886.603459,66.587978,27181.234301,16364.062438,17450.671745,94.56665,37547.337248,25135.368178
"02350",8412.83957,51.276595,16887.648983,14652.431872,10896.033246,89.409118,19291.04274,19247.619964,8341.801239,1.18,24288.044338,14626.006272,12871.255426,66.26,27881.446255,22700.685499
"02360",3088.902729,25.885,5160.507498,4706.68964,2987.903484,NA,5405.755382,4929.801479,2808.119159,NA,6420.997539,3445.27788,3866.826179,NA,9944.003862,4646.656939
"02370",2670.616519,8.6,6703.183918,3293.851494,1876.614909,3,7365.501133,4001.494184,2180.92633,0.16,7737.81261,3541.798249,2062.628036,NA,9417.6297,4117.36268
"02380",1727.813331,11.825,6030.222986,2787.158107,2440.480687,23.2,6302.838032,3043.745444,2141.607786,27,7095.406136,2668.54103,1926.05884,25.28,7479.33752,4140.147
"02390",2000.960948,10.925,10148.619515,2990.422444,2133.362877,NA,6239.591422,2908.596458,2140.033322,NA,5905.437242,2382.60589,2689.59554,18.75,10933.405552,4033.95011
"02400",16100.235927,2053.261756,14361.437993,12925.465832,22354.676059,1063.538532,18062.790565,15793.672434,20372.132949,586.052264,21637.289909,10994.30222,22028.302777,877.086226,25490.202193,13402.531842
"02410",133.998169,4.3,588.80992,284.9905,126.866159,NA,587.315574,297.54777,21.628043,0.24,622.849712,126.686134,289.73732,NA,792.107946,215.47022
"02420",8700.223234,24.725,18359.411924,13010.839774,12227.111636,NA,18171.391806,16991.734624,12310.692344,NA,21936.24201,12954.570588,8116.799585,5,30276.377894,17424.540248
"02430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02440",1446.005397,6,3309.28905,2691.91531,2234.627115,6,4777.338312,3361.02861,1866.18156,NA,4122.738152,1802.4352,2290.869888,15,5427.43227,1984.7202
"02450",1284.859433,70.24,3250.304792,2370.178808,1602.444101,90.755,3674.1088,2686.89267,1909.764294,67.28,3956.54618,1983.505577,2083.254612,61.56,4297.66003,2748.835646
"02460",354.88526,30.225,1717.475082,1656.452194,269.816752,3,1954.213164,1490.977504,292.854516,6,1914.025988,723.445094,217.269678,NA,1874.626858,659.36254
"02470",4796.751555,89.035,11065.818438,5472.855235,9061.04255,35.425,12834.345672,8273.821184,8699.635955,3.4,13185.774226,5690.399884,7718.211545,7.71067,19124.07087,8470.204686
"02480",4696.094995,1.075,6785.924049,4808.861204,6615.253523,NA,7041.448468,6237.2981,6352.461547,NA,8584.480338,3543.959892,4202.746235,0.08,10016.29687,5167.227504
"02490",3665.495063,33.795,9249.31949,5967.04484,5579.463414,20,10637.872582,7875.781588,5011.152309,NA,13424.109778,6836.859448,5516.585313,NA,18071.785112,11060.912658
"02500",2287.413648,47.975,5984.678921,3990.0135,2795.283863,100.9,7143.868038,5158.444515,3339.830648,40.58,6797.837952,3469.461114,4891.879839,30.28,9964.825218,4424.472259
"02510",368.429317,23.255,1311.178232,638.563392,352.858086,0.62,1020.520852,514.370719,462.923149,0.88,1087.384416,449.455185,501.483652,0.28,2333.460888,702.262794
"02520",1261.033937,5.375,952.879916,758.398746,747.690337,NA,1153.766692,828.87504,1334.341995,NA,1503.588242,539.581016,478.518789,NA,1695.284936,453.883044
"02540",3683.885739,218.087,9275.568448,5263.05088,3542.554195,137.8453,9837.072899,6241.079214,3307.70275,38.274288,10699.44887,4127.559119,3761.275733,50.240722,13713.20267,4968.058167
"02550",210.383646,2.15,596.725532,357.4825,182.370295,NA,781.262,285.767,165.270977,NA,484.767772,146.156,166.3218,NA,840.151126,260.326
"02570",1816.807182,332.123214,3384.101218,2315.369535,3401.380772,153.618104,4846.229819,2537.430999,3288.816087,76.48427,4971.127419,1677.219892,2471.69506,230.449954,7157.770691,2406.742229
"02580",281.943561,3.225,1117.880944,720.30075,297.310051,NA,1176.852614,608.263945,268.234382,NA,1075.293404,289.46352,368.112147,NA,1483.433774,428.844065
"02590",3445.464737,17.2,11820.32074,8047.974999,6591.903233,35,12241.44787,9941.87884,4896.742984,22.5,13105.614734,8842.107984,5496.361418,22.5,16767.08183,8571.57477
"02600",19242.729978,443.955,24067.97393,12673.612234,37359.297981,376.74,24954.25807,20584.640744,31254.476051,248,24947.854036,14243.154513,26485.306249,404.91,30624.32038,18367.411104
"02610",334.737794,5.6362,1267.813416,733.406115,479.706035,0.829262,989.222161,874.732225,587.244567,NA,1543.084204,622.403849,559.833479,0.543864,1966.21492,1051.709045
"02620",49.76883,3.365,300.617358,88.742885,120.438775,0.14,291.281928,168.606457,151.504127,0.22,400.47481,85.358,111.258536,0.34,454.975244,62.67554
"02630",664.881667,3.225,1782.524912,1216.135739,713.456963,NA,2415.185698,1784.848329,777.388339,NA,2288.85682,1295.252064,561.254147,NA,3799.49116,2657.86422
"02640",404.931674,0.715,1351.339524,846.66208,1474.857538,NA,1368.361662,1528.242704,1549.694744,0.4,1411.724668,676.726124,1131.238602,NA,2134.412828,1414.87899
"02650",5660.859722,859.019734,1339.873854,1447.93204,5001.624756,451.779499,1777.761322,1431.906196,3865.192414,237.797324,1588.372966,1121.291363,3022.653156,470.751082,1650.694738,784.954541
"02670",253.950275,2.15,1373.419601,533.032929,316.170774,0.2,1279.97333,671.477244,308.294,1,1273.757242,368.258324,317.563563,NA,1916.890798,504.19894
"02680",1001.108698,3.225,7092.681894,2717.038864,2622.368404,NA,5242.865868,3737.486576,4176.823018,NA,6615.665998,2963.202048,1525.149029,NA,8083.611108,4594.713638
"02690",488.79899,11.305,1651.514464,1091.261074,746.453621,27,2095.490598,1177.010014,700.968647,18,1936.301494,698.358434,641.111527,NA,3604.760862,869.890384
"02700",1221.390206,14.38,3328.38942,2188.443902,1543.056943,0.14,3440.228484,2427.015533,1267.635173,0.78,3727.715678,1552.747774,1820.149996,32.186,5564.722242,1315.839942
"02720",1288.216063,7.525,5200.668755,3395.730176,2080.59575,NA,5641.316332,4000.451141,2227.15428,NA,5340.786594,2743.632924,2793.703557,NA,9367.505674,4817.055049
"02760",597.144989,1.075,1343.21863,1121.30578,836.089218,NA,1974.278596,1603.306564,1412.497332,NA,1934.908712,1206.039324,367.960354,6,2731.828858,2089.809914
"02790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02800",3655.697464,8.8,9077.142973,5851.950819,4593.845714,3.08,10019.450062,6892.848416,5182.174974,3.2,12603.161544,5701.530142,5983.133418,0.835,17157.072404,6255.53417
"02810",1885.838979,10.975638,6043.831238,4109.794047,2595.107897,0.89,9399.049496,6064.675525,2856.665631,2.11,12383.731421,3628.839458,1538.766832,0.94,13955.925406,4740.473114
"02820",3076.039095,15.201798,6676.628057,4870.710616,3061.875429,11.725242,6731.987236,5787.10184,3643.210312,6.96325,7637.212182,4384.464054,3562.178437,2.20895,9368.137107,5085.47062
"02830",396.84782,1.075,1441.814272,780.569834,357.89802,NA,1579.43083,743.54957,430.42993,NA,1361.627736,594.08456,530.049855,NA,1540.53524,427.46553
"02840",2501.32329,10.765,5114.088665,3598.017125,2889.527487,3.304638,5497.776178,4141.852013,2098.376723,0.775,6790.451989,3130.980736,3024.324898,2.74,7466.364455,4160.229462
"02850",9543.467078,1644.523658,4080.46034,4498.104062,9509.571794,750.441868,4587.948386,5123.016639,11005.143764,575.22212,5053.566053,3010.242797,10995.747983,635.337714,5077.47799,2967.457846
"02860",3522.163012,13.965,5844.921495,4352.576373,2165.286952,11.97,5882.650726,4392.310531,1433.597842,8.3327,5712.515603,2992.73346,1199.898211,0.76,5549.793151,2635.959648
"02870",2176.281926,11.99,4460.637576,3876.559259,1628.987482,7.94,5730.8696,4066.668136,1538.491822,0.275,5894.64093,3016.452058,1926.52926,8.7,8330.671608,7242.073448
"02880",3818.510403,41.56,9695.952026,4707.716184,4436.182585,NA,8356.466774,4414.158724,2946.791409,NA,12508.227872,5956.118104,4035.562622,NA,14145.38301,8208.8616
"03000",247.941056,26.6,3297.148741,967.810875,275.154751,24.46,3332.228675,1040.812578,241.78057,0.648,3082.526971,773.0169,163.964492,1.1064,3270.641629,945.915115
"03100",4.184253,NA,219.84761,71.212595,173.441935,22.72,158.557148,28.76398,4.105724,0.225,210.471718,5.81525,36.692935,2.79,138.8071,36.9764
"03110",543.125817,81.4,6723.136573,2644.644014,1086.121285,7,6466.61596,2799.19263,742.326268,0.2,7525.299427,2258.943314,3008.978885,NA,8517.97961,2470.926229
"03120",327.888907,9.56,4482.665026,1229.54075,288.329048,NA,4677.374972,1156.7454,168.089558,0.2,3577.484168,606.603835,222.280002,1.6,4115.658104,594.53271
"03130",442.03705,8.503,5990.46019,1466.836885,468.230988,9.4,5832.924381,2111.175335,308.743733,18.38,6254.913349,1122.274045,492.981625,21.415,6882.929634,1446.244194
"03140",3240.369912,105.94973,9636.094525,5466.48952,2948.838879,62.232,9691.469404,5464.986605,2016.004695,35.112,11548.13236,4422.647064,2280.486502,78.17,13876.483322,5052.203895
"03150",613.387494,NA,10025.416928,2070.960904,879.920567,1,10291.248096,2935.298394,626.310799,NA,10819.726504,1600.72281,943.55553,NA,11547.991122,1902.89862
"03160",705.631236,19.610525,6182.971595,1780.786212,772.406273,1.225,6003.081584,1048.959415,704.143691,0.45,7063.569965,966.4792,528.904082,0.15,5807.088014,1179.776505
"03170",62.081663,10.975,3816.257951,1235.900695,123.278949,0.6,3992.914286,719.261458,111.036441,0.3,4992.847416,548.005265,110.256078,NA,3611.12006,521.68141
"03190",402.463437,32.75,6951.40935,2329.372288,224.819121,38.65,7753.54691,1266.095633,528.112142,1.05,10413.201155,1232.221858,637.434706,1.35,7141.997684,1440.780005
"03200",2.797562,NA,76.50524,21.18413,0.418462,NA,47.36417,5.121895,0.540596,0.2,39.805,11.097507,0.743808,0.2,41.4443,8.5625
"03210",2331.564021,166.99683,6564.713951,3571.93069,3526.930486,34.739,5781.797018,3080.075825,3098.85411,79.774,6953.740965,1760.5455,3799.393186,116.93,6150.256378,1942.045215
"03220",879.992506,15,8907.46501,2352.369555,751.793689,3.096,8119.749285,2149.296515,411.269315,24.2,7755.313357,1094.423409,939.729505,9.2,8134.632612,1506.116024
"03230",1601.612834,25.2,15553.61452,4687.01955,1655.348663,7.2,14952.976976,5375.322725,1570.49776,6,13911.052608,3870.681265,1881.841879,3.34,14903.287506,4545.461217
"03240",230.191795,0.25,4970.085398,1887.496725,293.339886,NA,4978.816784,1514.488095,437.3283,NA,5532.424545,1026.1487,414.843642,NA,5835.129654,997.606595
"03250",19.882719,6.45,733.86507,163.464495,13.894784,3,847.38915,74.725225,9.678039,NA,899.97066,67.25821,20.650458,6,827.12922,79.512495
"03260",280.744143,4.075,3037.426558,1060.124114,319.806934,0.2,2626.179588,655.406114,222.27104,4,2211.74735,411.764604,230.85497,NA,3201.887622,557.6762
"03270",26.443643,7.2,543.28889,84.421595,20.497135,0.2,507.808784,70.481609,27.893043,NA,659.528778,110.2254,19.638756,NA,573.192662,74.914452
"03290",187.808027,6,2888.918584,995.40191,249.81072,NA,3024.094126,766.02115,209.395424,13,3242.526342,456.274145,179.005418,11,3030.146852,561.988065
"03300",176.308302,2.56,2259.260224,1030.64711,283.281575,0.4,2553.15006,900.281825,172.077846,0.2,2875.52245,598.59159,124.651449,0.9975,2365.47644,605.20675
"03310",132.775343,0.895,1591.22498,353.10156,69.078163,NA,1396.17128,227.674225,44.432359,NA,1976.59916,231.182455,32.731579,NA,1415.521356,234.39503
"03320",346.783916,17.849913,7383.870661,3053.167136,565.847863,NA,7274.374351,2463.77335,530.625656,0.14,7619.188629,1669.67295,482.195527,0.15,5849.37647,1559.69161
"03330",420.983213,17.075,2791.988711,1192.72568,226.828768,4,2087.032946,1346.702695,331.072828,NA,2299.336004,909.97373,267.104974,NA,2718.630736,858.733805
"03340",681.701672,122.2,9950.971678,2714.276564,844.297512,NA,10829.453445,3332.70682,682.020335,42,10902.700284,2138.72278,1290.027377,0.7,12734.013606,2462.4116
"03350",106.239493,1.25,3832.354856,1101.321165,216.9336,3.75,4204.676599,793.440165,268.35728,3.6,4847.81502,654.86161,198.053504,0.3,3270.852062,579.0276
"03360",161.538747,NA,4018.157656,1611.89971,197.776049,NA,3493.094615,1069.994431,249.193915,NA,4344.777137,897.47625,126.980865,NA,4712.299384,812.2163
"03370",1076.109879,2.15,9631.437168,3797.053655,1010.32181,NA,8565.513862,3730.82998,867.924342,0.2,9193.802309,2691.04923,537.202073,0.2,8999.852293,2607.70275
"03380",58.286614,0.22,2935.33307,866.718195,118.046958,NA,2581.1856,457.057425,148.046441,9.2,2728.457814,424.107475,96.19119,19.84,2211.80903,344.74796
"03390",134.92097,1.42,4222.963447,1345.05889,162.121893,0.3,4017.373359,979.316278,139.519303,1.9,4706.503372,725.456208,212.226692,NA,3024.928984,531.055455
"03400",345.582144,3.98,6290.405949,2139.211648,426.992979,0.2,5371.61308,2116.924575,458.972472,0.28,5467.116334,1183.928208,614.320243,0.48,4384.147976,994.738035
